5227693.8,1250671.2,6.01E-12,0.10402796
5224768.4,1249351.6,6.01E-12,0.10395699
5221843,1248032.6,6.01E-12,0.10388604
5218917.6,1246714.3,6.01E-12,0.1038151
5215992.2,1245396.6,6.01E-12,0.10374416
5213066.8,1244079.6,6.02E-12,0.10367323
5210141.4,1242763.2,6.02E-12,0.10360232
5207216,1241447.5,6.02E-12,0.10353141
5204290.6,1240132.5,6.02E-12,0.10346051
5201365.2,1238818.1,6.03E-12,0.10338962
5198439.8,1237504.3,6.03E-12,0.10331873
5195514.4,1236191.2,6.03E-12,0.10324786
5192589,1234878.8,6.03E-12,0.10317699
5189663.6,1233567,6.03E-12,0.10310614
5186738.2,1232255.9,6.04E-12,0.10303529
5183812.8,1230945.4,6.04E-12,0.10296445
5180887.4,1229635.6,6.04E-12,0.10289362
5177962,1228326.4,6.04E-12,0.1028228
5175036.6,1227017.9,6.05E-12,0.10275198
5172111.2,1225710.1,6.05E-12,0.10268118
5169185.8,1224402.9,6.05E-12,0.10261038
5166260.4,1223096.3,6.05E-12,0.1025396
5163335,1221790.5,6.06E-12,0.10246882
5160409.6,1220485.2,6.06E-12,0.10239805
5157484.2,1219180.7,6.06E-12,0.10232729
5154558.8,1217876.7,6.06E-12,0.10225654
5151633.3,1216573.5,6.06E-12,0.1021858
5148707.9,1215270.9,6.07E-12,0.10211506
5145782.5,1213968.9,6.07E-12,0.10204434
5142857.1,1212667.6,6.07E-12,0.10197362
5139931.7,1211367,6.07E-12,0.10190291
5137006.3,1210067,6.08E-12,0.10183221
5134080.9,1208767.7,6.08E-12,0.10176152
5131155.5,1207469,6.08E-12,0.10169084
5128230.1,1206171,6.08E-12,0.10162017
5125304.7,1204873.6,6.09E-12,0.10154951
5122379.3,1203576.9,6.09E-12,0.10147885
5119453.9,1202280.9,6.09E-12,0.10140821
5116528.5,1200985.5,6.09E-12,0.10133757
5113603.1,1199690.7,6.09E-12,0.10126694
5110677.7,1198396.6,6.10E-12,0.10119632
5107752.3,1197103.2,6.10E-12,0.10112571
5104826.9,1195810.5,6.10E-12,0.10105511
5101901.5,1194518.3,6.10E-12,0.10098452
5098976.1,1193226.9,6.11E-12,0.10091393
5096050.7,1191936.1,6.11E-12,0.10084336
5093125.3,1190645.9,6.11E-12,0.10077279
5090199.9,1189356.5,6.11E-12,0.10070224
5087274.5,1188067.6,6.12E-12,0.10063169
5084349.1,1186779.5,6.12E-12,0.10056115
5081423.7,1185491.9,6.12E-12,0.10049062
5078498.3,1184205.1,6.12E-12,0.1004201
5075572.9,1182918.9,6.13E-12,0.10034958
5072647.5,1181633.3,6.13E-12,0.10027908
5069722.1,1180348.4,6.13E-12,0.10020859
5066796.7,1179064.2,6.13E-12,0.1001381
5063871.3,1177780.6,6.13E-12,0.10006762
5060945.9,1176497.7,6.14E-12,0.099997154
5058020.5,1175215.4,6.14E-12,0.099926695
5055095.1,1173933.8,6.14E-12,0.099856245
5052169.7,1172652.9,6.14E-12,0.099785803
5049244.3,1171372.6,6.15E-12,0.099715371
5046318.9,1170093,6.15E-12,0.099644948
5043393.5,1168814,6.15E-12,0.099574533
5040468.1,1167535.6,6.15E-12,0.099504127
5037542.7,1166258,6.16E-12,0.099433731
5034617.3,1164981,6.16E-12,0.099363343
5031691.9,1163704.6,6.16E-12,0.099292964
5028766.5,1162428.9,6.16E-12,0.099222595
5025841.1,1161153.9,6.17E-12,0.099152234
5022915.7,1159879.5,6.17E-12,0.099081882
5019990.2,1158605.8,6.17E-12,0.099011539
5017064.8,1157332.7,6.17E-12,0.098941205
5014139.4,1156060.3,6.18E-12,0.098870881
5011214,1154788.6,6.18E-12,0.098800565
5008288.6,1153517.5,6.18E-12,0.098730258
5005363.2,1152247.1,6.18E-12,0.09865996
5002437.8,1150977.3,6.18E-12,0.098589671
4999512.4,1149708.2,6.19E-12,0.098519391
4996587,1148439.7,6.19E-12,0.09844912
4993661.6,1147171.9,6.19E-12,0.098378858
4990736.2,1145904.8,6.19E-12,0.098308606
4987810.8,1144638.3,6.20E-12,0.098238362
4984885.4,1143372.5,6.20E-12,0.098168127
4981960,1142107.3,6.20E-12,0.098097901
4979034.6,1140842.8,6.20E-12,0.098027684
4976109.2,1139578.9,6.21E-12,0.097957477
4973183.8,1138315.7,6.21E-12,0.097887278
4970258.4,1137053.2,6.21E-12,0.097817088
4967333,1135791.3,6.21E-12,0.097746908
4964407.6,1134530.1,6.22E-12,0.097676736
4961482.2,1133269.5,6.22E-12,0.097606574
4958556.8,1132009.6,6.22E-12,0.097536421
4955631.4,1130750.4,6.22E-12,0.097466276
4952706,1129491.8,6.23E-12,0.097396141
4949780.6,1128233.9,6.23E-12,0.097326015
4946855.2,1126976.6,6.23E-12,0.097255898
4943929.8,1125720,6.23E-12,0.09718579
4941004.4,1124464,6.24E-12,0.097115691
4938079,1123208.7,6.24E-12,0.097045601
